latitud,longitud,zona,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9
41.65234929,-0.900890765,8,1.5473716496323802,3.027974631936494,2.620767441758365,3.058780462566081,0.25706188100790905,1.2722803939468401,0.7054672383528975,2.026118248987034,0.0,6.364976551001409
41.66360933,-0.903014098,6,2.4456513447244914,3.7051825448305107,2.5545099713845643,2.79778510472447,0.4212217347017639,1.6542089828485043,0.0,3.2493937950100924,0.8678537881293683,6.327071453453224
41.62884481,-0.886270302,7,0.9355311605478943,1.764631936471862,4.506069971349429,3.8296530585907655,1.9865120869530326,2.2196203730230453,3.1535751525275537,0.0,1.0743994727725081,6.376930675456902
41.67555664,-0.897266758,6,3.1855196528078222,3.915365638158992,3.3583653866436456,2.0858316126387355,1.8473697121886736,2.063510747821355,0.0,4.360213414802615,2.090843708780984,5.67783397486641
41.64436595,-0.867405082,1,0.7311043043258814,0.0,6.381109773666543,1.5499664023148487,3.9886445065658256,0.8127580067756243,2.8023094077990547,1.2047346532629961,2.30540895717122,3.693928888076288
41.6331604,-0.885054257,7,0.43823451265420726,1.4317053149777472,4.5683230494698694,3.341670788809219,2.0426206664112874,1.723147289036492,2.7092035564479184,0.0,0.8807849978618264,5.942530327149542
41.63388768,-0.873195525,7,0.31589857560695994,0.2813807009951444,5.875934665400354,2.8203223721675004,3.358665425604812,1.4430367984463517,3.21168501556192,0.0,2.037989048452254,5.008803942366785
41.64359056,-0.896111254,8,0.7566121362505983,2.4598830952245354,3.2557179186055567,3.183634582966697,0.8567612997673997,1.2113591181804186,1.5498700383682675,0.9198969052186942,0.0,6.25880627283332
41.6392942,-0.897384751,8,0.7476492181194728,2.656740076290831,3.1873017300057955,3.611105694320905,0.6883763529312731,1.6395705864826358,2.045847637907555,0.710411675771066,0.0,6.618335266617962
41.66028089,-0.871079641,3,1.55846382702103,0.6642948838092407,5.975976041461724,0.0,3.6076690478156666,0.0833490316096744,1.3249874120494454,2.719693182197839,2.1450941662920733,2.9491886142538166
41.66399589,-0.872728025,3,1.9201218792706785,1.0882280395246733,5.854068145623249,0.0,3.5339939918193584,0.29951132376316636,1.0249035584369914,3.111240671598641,2.134601359466325,2.9994045678774874
41.63888163,-0.934963443,2,4.914717570807564,6.807875062868401,0.0,7.0849860487227945,1.1182123390783176,5.3391792972006415,4.133700788398677,3.7327849615323303,3.5633138951231285,10.431370246325447
41.66008072,-0.87367224,5,1.4748042660350122,0.8528523708664375,5.6871948905070875,0.1477800879013564,3.321207936391966,0.0,1.084200267688723,2.671282227541142,1.8661783623951353,3.225947312929354
41.6692296,-0.838615635,9,4.708372057889539,2.307316120633541,9.687707582531129,1.3782857007132996,7.345236508712657,3.611295047381716,4.762742320618678,5.3900373180780905,5.855840904419379,0.0
41.66175562,-0.884255377,5,1.415399277694613,1.8444668295360338,4.549385473996953,0.9485646901062208,2.235126486760434,0.0,0.11233729502717003,2.786481059215382,0.922203655559584,4.3034913500354355
41.68787443,-0.871333817,3,4.573095601183934,3.5341747525877176,6.537162808661833,0.0,4.854207681644494,2.844116196301071,1.6101807277545668,5.768879151183994,4.089319212539501,3.392852274546658
41.65724803,-0.891077818,6,1.0529523106103094,2.2041961477443457,3.7318513993540336,1.8536493360325283,1.3682382562419666,0.15137238125700966,0.0,2.278140392521271,0.07617575470286678,5.162473862449486
41.64550366,-0.897543876,8,0.9526465637495728,2.5969670755277616,3.052026998868765,3.1780778340659923,0.6806282869444173,1.2298500757715987,1.384550263611268,1.1852515860392994,0.0,6.304287636799586
41.65483053,-0.881987108,5,0.7565770081581193,1.2277376454035491,4.729561056722336,1.1809924749637828,2.3251740872156543,0.0,0.8362079333015728,2.0343096688086875,0.8171637199618428,4.300937083020791
41.6213045,-0.933361313,2,5.097319755461961,6.952542903498996,0.0,7.980227127203891,0.9168123673467836,6.028486786687997,5.390432542208539,2.8056355087726472,3.5749001138367036,11.078797112659334
41.64432827,-0.90167235,8,1.378934033370001,3.0640622369372728,2.6385226675990516,3.630568670762655,0.23720796346538003,1.697256797401342,1.5996690311379678,1.413987168520071,0.0,6.774651749242677
41.65127011,-0.90142178,8,1.567839264888036,3.064108376040255,2.557990505420811,3.1753146163326083,0.17406587351024178,1.366263271763248,0.8283589780260063,1.957314035447607,0.0,6.459070646577425
41.66139816,-0.896387517,6,1.7708228357354403,2.9496505454292485,3.2218662754699605,2.146889787132405,0.9953373136679178,0.8859583520631701,0.0,2.7932870343708696,0.5219544292544422,5.633640980169364
41.66049471,-0.894588285,6,1.569063452836901,2.7275863644929816,3.3952618851234027,1.999488022491283,1.1122944589008794,0.6623251390394882,0.0,2.6614433824021577,0.40052301850074873,5.455756569831892
41.64586365,-0.885302258,0,0.0,1.237207924627526,4.387210968595501,2.1702260325464993,1.9940702592459318,0.3556758312160079,1.3635829276849234,1.0259151420953065,0.3619919845785352,5.092425315685039
41.65034826,-0.860948805,1,1.5545783279131289,0.0,7.0553360201926605,0.878668178507683,4.6624118969292105,1.125198934965861,2.862213676743923,2.1641303093607784,2.9726509025080614,2.729221175842852
41.67764946,-0.888467768,6,3.1795198091509658,3.3930470699420554,4.3599531568650605,1.197572206084996,2.6615543744490164,1.6742642466791202,0.0,4.556654388674607,2.3462949509663695,4.741880609853025
41.6272855,-0.875410536,7,0.9877411469235153,1.0545010880775925,5.7232737274716445,3.5849686762435975,3.197782643641136,2.170760783522917,3.701735163070105,0.0,2.131544365794372,5.750228883957918
41.65847695,-0.89376066,6,1.33491124163367,2.5298646455799347,3.4496636087473846,2.02327552646455,1.119826252857369,0.4790248553266615,0.0,2.427919761399266,0.1614827356559524,5.415036420197282
41.63165446,-0.886298602,7,0.6370530808616908,1.6219494014306108,4.450198270241278,3.554715723949741,1.9188535678864553,1.9155182529019716,2.8451248852145623,0.0,0.8497562010615886,6.158184699014929
41.65192065,-0.905604837,4,2.024062103900081,3.5344655204915667,2.0952546341035796,3.5267099589435844,0.0,1.791135162987948,0.8914509344330878,2.3055352346109967,0.3225750338612948,6.878583019531977
41.62955307,-0.88606924,7,0.8538079998209914,1.7066936763498106,4.512737315570661,3.749308438898592,1.9874413624048763,2.1380536739286953,3.0795446450841615,0.0,1.0287804174880588,6.304875797715356
41.66960087,-0.882931868,6,2.299188025004754,2.311726489501064,4.791666716300539,0.491175058757084,2.734429304284931,0.6392541320929315,0.0,3.6616363471163274,1.6847210458289956,4.054009087290205
41.69055211,-0.862370778,3,5.0579734492358925,3.652338916276346,7.572653161626557,0.0,5.839284470911735,3.431985941495095,2.5978403638259833,6.205394552114099,4.916592045380508,2.873144353230423
41.64577829,-0.889979167,8,0.15861979596243939,1.7561314306894178,3.8741200503603452,2.5204036527438944,1.4817244924026276,0.5659094827634993,1.235848920130119,1.0165780621642724,0.0,5.544434796472276
41.66226837,-0.899304615,6,2.051656269654634,3.275029832973259,2.9350373834787575,2.42730887991462,0.7681211429023608,1.2194564458716302,0.0,2.9668356278918386,0.7549243463530397,5.938058485513704
41.65288256,-0.914329815,4,2.9759513078259285,4.508765475745705,1.1309446422913223,4.34850082931665,0.0,2.730317832954788,1.3833012820178736,3.030568166758164,1.2791477418085202,7.783077749237202
41.65175099,-0.870701515,1,0.7093105436570544,0.0,5.971733863062496,0.8167278231713339,3.5801761709279902,0.0602730328989,1.954678638493879,1.79654323833347,1.8983530397411903,3.3840531378772987
41.64492054,-0.876238135,0,0.0,0.25677964620482946,5.399437738970223,1.7378583851652185,3.006446300703862,0.28060484338571917,2.050037921933033,0.975752774595702,1.3371603603977544,4.339234435160093
41.6496859,-0.878354739,5,0.2686545581853072,0.5606918127257774,5.123192380940216,1.3877584676171053,2.730865893708288,0.0,1.5061254920260447,1.4911910027243511,1.039213662882571,4.213046821611269
41.66146898,-0.858210487,3,2.4468112866095133,0.39317689382259036,7.411819905989696,0.0,5.037405947012204,1.2699217621330843,2.662115274571719,3.355692448405515,3.5141364883018036,1.6258411860681141
41.64767357,-0.899841312,8,1.271276005092862,2.849786748537392,2.759382564391766,3.2633391643069394,0.36619991899358545,1.3753733329608075,1.2074271481169578,1.530648373688165,0.0,6.4376874851472365
41.64640884,-0.871266503,1,0.35050880202455253,0.0,5.931101593520652,1.4126791629348685,3.5412121176976057,0.3328065490006526,2.346242258105751,1.2080707344499533,1.8456145108555166,3.81794771204077
41.66805603,-0.893913143,6,2.2730827934644555,3.125702619393706,3.561831148927882,1.7213750692171905,1.5441215164847841,1.2549486319869214,0.0,3.4893986479888395,1.2196947906003737,5.278903410749383
41.66964806,-0.893690036,6,2.4295838552980564,3.204501192311631,3.6029244537754423,1.6648845818081996,1.6555131918372739,1.331556447286823,0.0,3.6640050202840433,1.3953823287453773,5.249184043198049
41.63148096,-0.911445083,4,2.421364839932756,4.332566564058632,1.7130827303775125,5.353739522524645,0.0,3.382215117839153,3.232608924056319,1.3933771947530185,0.9207524717648012,8.404591394794279
41.64931643,-0.89798982,8,1.131634841991049,2.6570790124225176,2.9456496854039593,2.9948779134443475,0.558559366613606,1.1353482464952662,0.9965314383401793,1.5742011489416075,0.0,6.177852269491722
41.63702935,-0.877426942,0,0.0,0.5036394649244504,5.395178113349527,2.5975973546348397,2.8800330287564835,1.1319308231369318,2.6540215396880313,0.08971065461305258,1.504221890809025,5.040872280557278
41.65744895,-0.892999873,6,1.192908747406243,2.399372556105479,3.5210564101030397,2.0155157474594247,1.168093061608616,0.3593167518710373,0.0,2.3065237793487317,0.0522283290588469,5.362000047102336
41.63610284,-0.903443712,4,1.4323188106015063,3.3694960523844095,2.506698183618309,4.344593344456841,0.0,2.3694985256643317,2.527927117436315,0.8106512168908452,0.12762163985526045,7.377990637451002
41.65079463,-0.868388056,1,0.8186428686265868,0.0,6.228374826773823,0.8874110341212068,3.835587729595004,0.32243477754008354,2.207736814761847,1.776645028756821,2.1475052518483384,3.2525338834769535
41.65126856,-0.873342812,5,0.5316164813354662,0.18931135624687473,5.677817420669788,0.9630604813985184,3.28551533155828,0.0,1.7930592283194209,1.6958798452965518,1.6011639404996485,3.6526547284380366
41.67673959,-0.891052734,6,3.117389877636929,3.501800830751801,4.0556432757274665,1.4418994474659186,2.3840925368720627,1.7252816071373547,0.0,4.443710699182072,2.1970464450770115,5.009197759456746
41.65734011,-0.892344941,6,1.138995192041038,2.3302255102329616,3.592434768384161,1.9620802273881994,1.2356851153983515,0.28602058736391506,0.0,2.2901537523804687,0.08148546443970128,5.29508538251403
41.63928783,-0.888017493,0,0.0,1.6216414553801934,4.225687793693263,2.9411560547681335,1.7130487242127979,1.1294353631367593,1.9771795751351713,0.3905259145248559,0.3071141126523448,5.754117562156694
41.67017588,-0.846450281,9,4.067125531188063,1.7628194670810804,8.84012523353216,0.5431134720786508,6.530069738086686,2.8658001485896745,3.8935290523291832,4.892012638860335,5.092108458796492,0.0
41.65150724,-0.88862819,8,0.37557066018190005,1.6851082453558062,3.979700096600059,1.984610693790403,1.5887651371380895,0.10258188575941408,0.6401590840235616,1.6696095605136283,0.0,5.124968981629482
41.64521657,-0.888666744,0,0.0,1.6162909776960375,4.027918930322267,2.4671948676847886,1.6366822740013311,0.5629154109815347,1.315425457585389,0.9904644210688257,0.03672647679920127,5.449195312114319
41.64045486,-0.89566369,8,0.5992787659968296,2.4508705620173012,3.3898896839369046,3.384766257012631,0.9105032772134191,1.4164202881087438,1.8850132985703694,0.6235332212539738,0.0,6.387963261109347
41.64550366,-0.897543876,8,0.9526465637495728,2.5969670755277616,3.052026998868765,3.1780778340659923,0.6806282869444173,1.2298500757715987,1.384550263611268,1.1852515860392994,0.0,6.304287636799586
41.6485317,-0.874219302,5,0.21752699266870662,0.1487878064869882,5.587492161886206,1.2791828763303141,3.197409526626003,0.0,1.94386295947938,1.3867235707613828,1.50418180167866,3.911973667502842
41.6710257,-0.889135025,6,2.456432907594531,2.901376657175088,4.124500122708074,1.1444751775934645,2.1682264172380665,1.0947467760782899,0.0,3.8172933759392844,1.610055061574032,4.743684455082407
41.67128561,-0.885693098,6,2.4609814426144463,2.6529990644012114,4.507300721963703,0.7609537043946848,2.521434050033019,0.9029141277663333,0.0,3.8481450615066755,1.723889198965757,4.362051709337324
41.65943167,-0.89499549,6,1.5039139922284266,2.702122311185772,3.329442972719174,2.09150628663268,1.022259799467669,0.6497106854364948,0.0,2.550986682067751,0.28747073021108077,5.524435529211597
41.68433043,-0.871131038,3,4.183782507422344,3.141770060077289,6.421589680428579,0.0,4.646196108018492,2.466496961054949,1.411061695632566,5.377497240907809,3.773768900384701,3.1612808640503323
41.66774884,-0.831707846,9,5.297409370948971,2.8946406099876163,10.420499523697655,2.143543460391242,8.06008556154168,4.290337114806026,5.531704310658034,5.858165124948669,6.525149766023891,0.0
41.69039875,-0.863102568,3,5.0190480125611225,3.6463970885003008,7.490706103301148,0.0,5.762176618712931,3.384018152156988,2.5194107312711926,6.1714402986418335,4.851592745769732,2.910733140945338
41.64409682,-0.896809552,8,0.844668801927648,2.529350649744804,3.166533489420165,3.207587707162222,0.7703320018595231,1.2424670411009848,1.5115185454118438,1.010588804863073,0.0,6.301251212015631
41.66987453,-0.883432797,6,2.321727442803095,2.3705011832529994,4.738985879149553,0.546715274002268,2.69225230134985,0.6771116428270478,0.0,3.690023322873442,1.683108063767831,4.109300751426345
41.6519958,-0.884286264,5,0.3709897042960047,1.259344675338724,4.463028335979872,1.584086874435935,2.0735563234925762,0.0,0.8839061574688182,1.7020540816169534,0.4371757447390933,4.66411755012305
41.63656979,-0.89812073,8,0.841918483995221,2.7781099652622543,3.096354100877029,3.885440253387636,0.5910279313773399,1.92360702509094,2.3590400219942813,0.6797676741758027,0.0,6.848625154039806
41.65947347,-0.8691717,3,1.5486797309832958,0.4493767145098444,6.1781136746034,0.0,3.7995443243070817,0.14215658811170861,1.5549847653603972,2.670611374840523,2.3102078860293256,2.7906439797820077
41.63935582,-0.884440427,0,0.0,1.2273175200032846,4.622927081695722,2.7156435049697603,2.10922674725162,1.0352576561074844,2.0679054041918112,0.2976886564724949,0.6892945875969385,5.435505706654478
41.65908025,-0.940475667,2,5.9545628432746325,7.488239996041657,0.0,6.9860043065613375,1.9615257247387479,5.628549545274484,3.511661550056502,5.611128444990844,4.230095785048559,10.519745273275289
41.6392032,-0.895520032,8,0.5417896932572948,2.451471973762296,3.39317940254829,3.4744041042349254,0.8873061998282303,1.515746725339364,2.020699495384226,0.5280980965600612,0.0,6.447452013994152
41.66220546,-0.858858763,3,2.4516240624429737,0.47863467253701153,7.3492701510682155,0.0,4.9812165054649045,1.2342040654250206,2.578506677524757,3.3878197635395697,3.4780462755447203,1.638644371683655
41.63288316,-0.8879306,7,0.48311695079006906,1.7448373792873964,4.253533850163199,3.529881321467469,1.725037550794656,1.8226790101356027,2.6838389145820396,0.0,0.6228922962777356,6.197727188566768
41.63366554,-0.873694084,7,0.3210212562421976,0.32839324344448567,5.822188325498548,2.8534798514532187,3.3033606878963635,1.4629206366278356,3.1982791672625845,0.0,1.9916690931313812,5.061627096957486
41.63221243,-0.91129948,4,2.3817881933938145,4.304763553031399,1.7091953537998044,5.289764709683334,0.0,3.3199442647907036,3.150709367595653,1.3895262086205225,0.8972127060859288,8.349340813461037
41.65543711,-0.885999419,5,0.699781363260837,1.6233573692631378,4.284871578672417,1.5000068683608656,1.8855778968775563,0.0,0.4591850772564754,2.0922379944443863,0.402536476679341,4.689576167280101
41.64669524,-0.858078676,1,1.7913217132605557,0.0,7.389770076863121,1.283055238386354,5.000685709449508,1.5522790998738465,3.361318635420776,2.109141089667017,3.303002495476711,2.883762385018944
41.64117324,-0.9304802,2,4.427916527836229,6.283788888514992,0.0,6.525545502404626,0.6279930241979449,4.784054606192855,3.5865826131955623,3.5278427165730424,3.0728830970022694,9.877124468936085
41.63258799,-0.945963356,2,6.16877077425737,8.10282583342211,0.0,8.491851592579845,2.3879401455479017,6.73219068306233,5.530254289425142,4.4718428612014485,4.7477373379834,11.819464454463416
41.64235223,-0.885954117,0,0.0,1.3593593578694598,4.384776385193001,2.530699806225752,1.9919615603165666,0.7500403168035342,1.6983770434650967,0.6546107780862337,0.40433831356966704,5.3687526295976316
41.66073836,-0.897066568,6,1.760968009449061,2.9741784850327413,3.1315952924753607,2.243157292451471,0.8910171968427397,0.92148815623413,0.0,2.7376483225376065,0.4788862387137737,5.720949147778432
41.62934067,-0.887329918,7,0.8821389658604579,1.8395604237383898,4.379716379049504,3.835251691911084,1.8581234567386753,2.1928697554764716,3.0825914067112277,0.0,0.959816410811878,6.4201192439998795
41.63806244,-0.879286591,0,0.0,0.6944826383115942,5.1897378860922965,2.5714201642858376,2.67324635534165,1.064611706562589,2.44604959961401,0.21025433790553327,1.2680603040858722,5.10324523239562
41.65090204,-0.912515891,4,2.7183802385329976,4.280665218237656,1.3253403336000014,4.2565077728235465,0.0,2.565475448869705,1.376650116276326,2.7354707286467863,1.0772754613542312,7.6466213476095115
41.67411723,-0.872140407,3,3.043584479316506,2.062069704010836,6.0427139073864495,0.0,4.027369249125229,1.3454778771200324,1.1082228145173334,4.2376962705526315,2.8401195850531247,2.887853367155303
41.67039799,-0.88512914,6,2.3641461840063065,2.5377114006879316,4.557443402102023,0.7139390791036229,2.5382038911633398,0.787430534738222,0.0,3.7476619198078462,1.6538145941995304,4.297717559885702
41.65913682,-0.900225195,6,1.8828058062557338,3.1988426288293526,2.7516254260292756,2.6348499468097595,0.5069882234567471,1.1835805302048978,0.0,2.6718716558635736,0.4254737590530748,6.099581238600845
41.63541705,-0.878267687,7,0.11250177401154599,0.6374616147022676,5.304913670317708,2.798055004869184,2.796386942205291,1.3307182452312487,2.756601241618747,0.0,1.4495204914991222,5.235820530095428
41.63141321,-0.88554239,7,0.639302514474058,1.5567270655659322,4.537097357129661,3.538675879912874,2.00569780345469,1.9239525977125151,2.8870867400271276,0.0,0.9327047077846148,6.116897775556235
41.64445881,-0.874950057,0,0.0,0.15134378734923554,5.547993953603964,1.727983999415599,3.1548345699338127,0.2642020618575994,2.1840295937300285,0.9344234563077134,1.4890251149251865,4.265280408807971
41.62898096,-0.933322416,2,4.843010145875498,6.777891022036296,0.0,7.499119653626271,1.0944425932713937,5.605554631729829,4.734658420448146,3.0181709735883397,3.367234325361201,10.682725634588548
41.63161651,-0.886609925,7,0.6536889669182196,1.6553733920022995,4.416501956169145,3.5752226199612167,1.885116773691285,1.927980247964818,2.8435213533851873,0.0,0.8257028711407535,6.186021499887614
41.64387499,-0.88117737,0,0.0,0.8177392488440125,4.873236161255108,2.09681461824522,2.481938943534924,0.47350175141927076,1.7918034362870645,0.8576031314402113,0.8566426668485685,4.8402934940512665
41.63987472,-0.874342486,0,0.0,0.16908385534981388,5.703918092455499,2.1933228273457166,3.232058978908632,0.7702423971397061,2.6194236267316255,0.425117597330913,1.7235475188980331,4.576013690353556
41.64456477,-0.872515365,1,0.16989265462673034,0.0,5.814770987467916,1.6392789034269835,3.4218668361421365,0.3365401707665521,2.3690001407767993,0.973047391151139,1.7464383617696366,4.0602178508805995
41.64844029,-0.901220471,8,1.440113576849128,3.0068698436218884,2.596714415129759,3.344270265232783,0.2119497070036981,1.486583579859215,1.1407487714656595,1.6929849116035995,0.0,6.547266549483141
41.67116187,-0.90903934,6,3.512033674091625,4.722178894020858,1.9632543955230715,3.3533533885211955,0.8097198706204077,2.65306437973643,0.0,4.294234159501576,1.8598940337622312,6.955195807225417
41.67130377,-0.87418056,3,2.713057460260412,1.8593098869424154,5.777720675385917,0.0,3.678083813137745,0.9814352698700309,0.8153805480401395,3.914797771482214,2.4619982986775266,3.0836866039657282
41.63290869,-0.88813385,7,0.4760900713553938,1.765620574166139,4.230775849390076,3.539690600113242,1.7023187422120512,1.8237362793299503,2.6785065408711644,0.0,0.6037011083715367,6.212648510136247
41.64245999,-0.884372182,0,0.0,1.1833028819690699,4.553842884131998,2.4282977102452334,2.164039164220351,0.7018895324192164,1.7501277534697421,0.6424949376860634,0.5754838046736992,5.218954913435196
41.63933482,-0.869024099,1,0.5230866214009711,0.0,6.2941049765293755,2.1328598871216236,3.8179313569643227,1.032662160684891,3.0509359166843026,0.6520214188925341,2.2971806133282557,4.246633117382618
41.65440671,-0.886035065,5,0.5852948946779329,1.5618318461209162,4.27919117770182,1.5635476974328344,1.8737275267286753,0.0,0.5550744240944085,1.9785694304201253,0.3736030137653391,4.73445241801414
41.63809133,-0.884118879,0,0.0,1.223714808808513,4.653032409961509,2.8146220084262747,2.1365366895689086,1.165515734857184,2.212264339019785,0.1595588135090688,0.7533904442384072,5.497852248785269
41.6589321,-0.877155916,5,1.3001057045157514,1.0169819900191905,5.289190660979612,0.4797551748728421,2.91620497295613,0.0,0.8830088092954163,2.5235283769424712,1.459066967292376,3.6332763687778717
41.6581185,-0.865068028,3,1.6518098867954447,0.22910493407011046,6.621530958552087,0.0,4.229878708271765,0.4363357726544399,2.032535510227255,2.6698949777470293,2.6701184035219745,2.4645634973225428
41.6256107,-0.852221763,1,2.640998960758553,0.0,8.293941880309408,3.6930867014118514,5.762902086756912,3.4209364340171287,5.454149309562879,1.7070831662910257,4.537341376185627,4.0882200503810475
41.65383618,-0.899601206,8,1.4827219599427988,2.9274873742411214,2.770852556837891,2.8476200165045844,0.36509089774964343,1.0945919728905327,0.5429019782647155,2.1036056967357992,0.0,6.178417673130324
41.640764,-0.866852553,1,0.8020745527112554,0.0,6.500510387438923,1.9384434095034724,4.069597498658001,1.0875838304831742,3.1210353293331843,0.9367321354473704,2.473040925520873,3.977263817316258
41.65969622,-0.900570429,6,1.9532767327103941,3.260362133981846,2.7264358544879874,2.6483264132452455,0.5270021844791444,1.2366997486296154,0.0,2.7437696869981987,0.4717363507831805,6.1250423184561615
41.65360386,-0.880040349,5,0.6675820845686447,0.9762163040851872,4.940501649936519,1.13326691860304,2.5384595034056305,0.0,1.0918733971022083,1.9319748596231172,0.9387272202228715,4.161732944602801
41.63823414,-0.87197172,1,0.18767592027422725,0.0,6.001951551502966,2.323295039378001,3.486228267069918,0.994498705302613,2.9244667584571564,0.36416149662075603,2.0231752501875313,4.542821307012011
41.6542758,-0.897982871,8,1.352270620955229,2.768838820686113,2.9522186341493803,2.6712754261129894,0.5478637371147084,0.9091155055908964,0.4478727719796214,2.0783800806769186,0.0,5.99219096688874
41.64225509,-0.867482071,1,0.71123582379927,0.0,6.404255145762439,1.782891483799861,4.011627758768001,0.9318843181318363,2.962067048650164,1.0084537949331687,2.3541335945752015,3.883971909054351
41.65105202,-0.905069086,4,1.9343825173863296,3.461267936856189,2.152635949109592,3.525911383522756,0.0,1.7583596218549835,0.9497227683382201,2.194469284883642,0.25440418646659224,6.851041839451228
41.60388737,-0.821310225,1,6.828375447915127,0.0,12.129042440341113,7.274800761879209,9.71348030765438,7.598601822674461,9.590309171162302,3.7848704792351717,8.648135259212046,5.019710557854467
41.64900523,-0.914709565,4,2.8983494784165877,4.506801104710846,1.105472741978282,4.569287468572085,0.0,2.8511872638448157,1.6971567895590822,2.713101894371763,1.3277971328106999,7.940765316358309
41.6519958,-0.884286264,5,0.3709897042960047,1.259344675338724,4.463028335979872,1.584086874435935,2.0735563234925762,0.0,0.8839061574688182,1.7020540816169534,0.4371757447390933,4.66411755012305
41.66022831,-0.898640164,6,1.8355837295997381,3.0971403779166438,2.948590978249915,2.4267262556802423,0.7189258910458056,1.0535920103068959,0.0,2.728477014500452,0.5353805438421707,5.903265878889111
41.64350661,-0.869591453,1,0.4755290681780375,0.0,6.152213869832555,1.699557804382675,3.7590274244724715,0.6621184691050828,2.6922847222437634,0.9929892433868083,2.090488589264435,3.9232785960813676
41.63641995,-0.89228017,8,0.2636746504360467,2.147600499655948,3.7455011149362822,3.4747965795013163,1.2358609360864063,1.608356133578441,2.2795552821849006,0.061958898567160935,0.0,6.324394331258618
